Timecode,BlendShapeCount,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,TongueOut
00:00:02:53.173,31.0,0.02649346386369012,0.00032365521649902016,0.04311517366278561,0.10724195936448894,0.008619762281976208,0.16126507511626337,0.029389699482434983,0.00027214985287505656,0.0022724958243780526,0.09282435439851813,0.09469880999488642,0.007939186645706626,0.005276182611286484,0.020335761444362336,0.025647689720511898,0.05314934692949469,0.05982606338341011,0.0030324638944088517,0.009895105765748764,0.005610003475931357,0.0033917236672350542,0.0049167789486796384,0.0034474493710361168,0.3004711974161346,0.2966356251262671,0.08842835763841286,0.09295817352989617,0.0007255765700522424,0.03353073700517947,0.03568661289563939,0.0001795730936055085
00:00:02:54.174,31.0,0.02656479934839376,0.0002646968432286601,0.043056514677943705,0.10844524999026217,0.010447644291024405,0.16879165168052243,0.03161067586815054,0.00020385099548257828,0.002526854309951876,0.08686756696714426,0.08891084835610291,0.009886630228738013,0.006266132435202492,0.01945764086474592,0.0237920792502763,0.0534463304637393,0.0619585488084901,0.0020279275780528258,0.010365181096637581,0.004349987658156479,0.003332454504892627,0.004702294802553969,0.0037969567700307585,0.3010540062436202,0.2983652489196781,0.08848366608097857,0.09341664183963984,0.0005406001162619712,0.03252565055713319,0.03408919685657404,0.00015645527330655426
00:00:02:55.175,31.0,0.02666724291934553,0.00013234842161433005,0.04166038362559771,0.11170079956235363,0.011418135202279153,0.17530564961555262,0.02978036774533832,0.00010192549774128914,0.0018806905279634381,0.07902947617775928,0.08209947891871876,0.010701915423860156,0.006104491404443896,0.02005452792758551,0.02191594549033055,0.0523625334530334,0.06392002348323406,0.0016965440738007129,0.01129968299381149,0.0034810116898484392,0.0024395649221168637,0.0034547171547449846,0.0029732060096701292,0.3007042732958366,0.2993213155275346,0.08726187283731848,0.09300548369104486,0.0002703000581309856,0.034574670417235595,0.03670888413278052,7.822763665327713e-05
00:00:02:56.176,31.0,0.027153235884974314,0.00023201854695921502,0.04326549745290026,0.11783464078993532,0.010897649134869576,0.1828666403776539,0.034404060981362256,5.096274887064457e-05,0.001896429843211069,0.07916206023696423,0.08027894620021553,0.011831698095197478,0.008238404400274098,0.019636054242227505,0.022866146306261423,0.05428285811986825,0.06414649384329588,0.002110233683278356,0.010956195289453895,0.00449562996682857,0.002657083277236732,0.003924368088664442,0.0029198302160720144,0.3033293201091075,0.30435841870336533,0.08863998321164324,0.09366287556496668,0.0002414698141835928,0.03446452025231035,0.03790645310922356,5.481684825723015e-05
00:00:02:57.177,31.0,0.028128598363434208,0.0001827627503377075,0.04470206897302738,0.1216927311067329,0.011986497631010989,0.18492559715539875,0.03396959006373543,2.5481374435322285e-05,0.0020279823983728345,0.07537844355704067,0.07772701891223771,0.01370868137746799,0.008170346900634399,0.018063007247733055,0.02134115139149871,0.05656212339622922,0.0662157001451148,0.001055116841639178,0.008748632443229848,0.0030962247031794347,0.003525548355942616,0.004083231161148221,0.003128282642911857,0.3085861361802709,0.3069518486262798,0.08945212199026677,0.09647953643007778,0.0002501067885767464,0.034155354294460524,0.03487912756524428,7.04904751077525e-05
00:00:02:58.178,31.0,0.028433174133914156,9.469595221191023e-05,0.045457089820724036,0.1241646330180042,0.011047049346237145,0.19596921466008158,0.032277314735375116,1.2740687217661143e-05,0.002630961835136967,0.06889672739208573,0.07121176601429871,0.014196584255843095,0.008743804965075049,0.017941824323081428,0.020544556352015554,0.05674508658460351,0.06764345553296275,0.000970187169534489,0.008919503799220123,0.003433633577220917,0.004117138088825158,0.0030845692729507103,0.002784334081685029,0.31123694066112695,0.30947945910699365,0.08994404441979689,0.09708368099532375,0.0001250533942883732,0.03440711853071127,0.03567353917818239,3.524523755387625e-05
00:00:02:59.179,31.0,0.028045008078524176,0.00016559893472745511,0.044683513482024914,0.12606703095745408,0.009976115503742673,0.19895022641725998,0.03108286615357906,0.0001492985564898806,0.0023914835228278837,0.06383931345194992,0.06528003678212606,0.013097393453791097,0.009220214603422174,0.016510180744600013,0.02009693785136748,0.05768834835495336,0.06715169517585368,0.0004850935847672445,0.008290410171518811,0.004375060079690409,0.0039053258305205792,0.0034972843888180553,0.0028701945932087646,0.30787212790998547,0.30648536184433695,0.08950405303074499,0.09519338268439892,0.0007570847215505866,0.032172725633601684,0.03545997246434769,2.2185168069979353e-05
00:00:03:00.180,31.0,0.02141342411205604,0.00014924747041737755,0.043515977109278556,0.11002183135902564,0.027986185838199836,0.30252612894330255,0.21215051291458858,0.00021507968398089028,0.002602421157000192,0.03191965672597496,0.03264001839106303,0.037341136083341796,0.03162050714993379,0.010982598917221857,0.01266684858377179,0.05841885711354903,0.0689661687532501,0.0015713662237481223,0.008148470958357055,0.013109276532231054,0.00911380242583224,0.006081550623614428,0.004359200586446982,0.22127026886717838,0.22103306253256197,0.07521335275686569,0.07845870608290491,0.005149454590790093,0.029403236277808893,0.031297253217947844,8.564216216518967e-05
00:00:03:01.181,31.0,0.017955931399094217,9.327998902338604e-05,0.04235920339564743,0.10195946036058502,0.038402204508293215,0.3431587133087408,0.2992407971524847,0.00046964550958149514,0.0027616123854804463,0.015999782101438483,0.016320009195531514,0.04907358790205775,0.040764352783083393,0.010135227718222029,0.010105219018957995,0.05918694948456131,0.06992226644950289,0.002562360668209961,0.009463577563705527,0.01621711556568653,0.011413757149264521,0.007138919671693814,0.005295772100274191,0.18066552564986724,0.1779470125809401,0.0667117473568359,0.0696397433886948,0.007042345015760547,0.029611293483729196,0.030189578307992373,0.00014942026297304483
00:00:03:02.182,31.0,0.014667368741744308,0.00028794753623969304,0.04129190757741656,0.09038697599509277,0.04255828872060206,0.34547033475228606,0.3347425159764117,0.00023482275479074757,0.002417407101004723,0.01155420170035264,0.008160004597765757,0.053190622378224424,0.04513957654660909,0.009463914622002766,0.012452311954151547,0.060408910315739306,0.06380692399838155,0.0048965736374396805,0.011307043505282414,0.018791193723454613,0.01111404524191481,0.008673305916448108,0.006931787354143645,0.1555388360494781,0.1579963331408843,0.060659543280096796,0.058661234140893956,0.009275684311268823,0.02749195707785835,0.028023997730675387,7.471013148652242e-05
00:00:03:03.183,31.0,0.013691110194679855,0.00026826062834739656,0.040023816823314226,0.09142871409226913,0.04538980059194278,0.35710556589756637,0.3613168297684106,0.00023408560689802379,0.0019456134689894117,0.00577710085017632,0.004080002298882879,0.05678596715074491,0.0473997421822248,0.007604789430466233,0.009565498517205773,0.0594511784372266,0.06389426205207197,0.00349239907637924,0.010007557234451757,0.020376923784501608,0.012335325223427306,0.008839764313230703,0.007293856701449622,0.13859112631650805,0.140582475313919,0.0563110563180307,0.05550786691928958,0.009745399556695462,0.026505891297994775,0.026837309095592794,0.00011059334168841121
00:00:03:04.184,31.0,0.012843497857926628,0.00013413031417369828,0.03883977517453362,0.09094423904801137,0.04751204293155524,0.3386549715359719,0.3482304810720639,0.0002854985681002619,0.0022736999927981056,0.0073767019455787605,0.005607681865955989,0.053201995764879904,0.0451865818481295,0.006003646400852466,0.006961133016894487,0.05539273320424235,0.06318840267086669,0.00330299555994912,0.009800430740557878,0.018692057259324803,0.011177977828791354,0.009105989084308201,0.007607906590499511,0.13820599054978308,0.13828353000152965,0.05553980000423685,0.055746103763704744,0.010534012269049382,0.02546907033261589,0.026099715949759596,5.5296670844205605e-05
00:00:03:05.185,31.0,0.012846516825496314,7.415438452482216e-05,0.03957285873575771,0.08597071893406273,0.04362514411997722,0.3105077775398747,0.33395816381960886,0.000474771369835981,0.003690461058866103,0.01199792763318403,0.011796233502758345,0.0506454091393493,0.0435550486733838,0.008446744753561133,0.007821973256145993,0.05145597569042283,0.06641476170134863,0.00365115817506036,0.012402437803965188,0.018890200022580003,0.010395120038892126,0.008520738840433351,0.004491846775312206,0.14108640718304125,0.13998882180685232,0.05439059723221902,0.05764465552574652,0.011038047050967541,0.024064273589536195,0.02675446710073235,0.00018632986965280278
00:00:03:06.186,31.0,0.013080743331580907,0.0001486179717337611,0.03931580182156841,0.09139275018072307,0.04079499366676771,0.29203096191485,0.2707243189026404,0.0003586364335522905,0.0025307048991079512,0.011768130912014715,0.012103850616878622,0.043308549554325254,0.037788702830191645,0.006772547549824766,0.006514328220548746,0.05157441515174427,0.06421632849133171,0.00271752254972318,0.010352829559555295,0.015572838405133151,0.008327209926796563,0.007709344692693326,0.004171887296090003,0.1544348188630889,0.1555240884732923,0.05688083129030286,0.05844404807689911,0.009189112472303071,0.025379533421836596,0.028374240875657777,0.00015749976695825137
00:00:03:07.187,31.0,0.017606977934077152,0.00020804597625908054,0.040179880689789255,0.10328589858460513,0.03314563115584831,0.23930613776246346,0.18056698515064956,0.00030278737578319525,0.0019746528446552758,0.026262807823036506,0.02593525621983721,0.03138123312650973,0.025320968452600724,0.008868032861163633,0.010250291165740524,0.05344470711274403,0.06192537661868411,0.0022261643872134402,0.009955416477675547,0.010925208178341776,0.005488447647369181,0.005671137865715263,0.0036128023056434515,0.20043426197728265,0.2008061252689223,0.06362175920060183,0.06671697403492095,0.006145003431919886,0.02870801766804965,0.02990898543616949,0.00016076028675457568
00:00:03:08.188,31.0,0.014034718555427926,0.000154007070709153,0.04218716843983003,0.10267482937300246,0.033825845669448254,0.234527863960463,0.15092490799251912,0.00015139368789159763,0.0013660673737464879,0.024328780907797005,0.022403933722244255,0.029719704062038915,0.02207738852675161,0.008340072715486266,0.009172073720411062,0.05376030006370672,0.05941352380552925,0.00282147704141697,0.009285639527914573,0.009669417961031388,0.0039042838792384908,0.004383990502026182,0.0035402071370803758,0.2064002873597579,0.20845422857283852,0.06607254211331856,0.06893823919446047,0.005673503127636342,0.029822969461938277,0.029026627808912644,8.038014337728784e-05
00:00:03:09.189,31.0,0.014484180277693912,0.0002827112716678765,0.04150058291385801,0.10846917450886984,0.029028972251087325,0.22704445218096087,0.12631701770933326,0.0004068993658659988,0.0014932624407081939,0.026194399962031403,0.024279307881229378,0.02543630322828601,0.020806118578589956,0.009181967419487784,0.00903840044812138,0.05299431395213666,0.06319855592270213,0.001410738520708485,0.009617805259166936,0.008402614145770744,0.0034905704175621456,0.004204118604792391,0.0019718317634921877,0.2208227575867393,0.22480202820539125,0.06963347824526553,0.07199562652781988,0.004908154530794321,0.030943753955493588,0.03186029954259792,0.00018112152896974395
00:00:03:10.190,31.0,0.017764900881105956,0.00031091408641353824,0.043770532866469154,0.11419360399475702,0.02608425152195981,0.2100374792767063,0.09655506582812393,0.0004629347786723494,0.001455441739781147,0.0323861906276164,0.02957190774839779,0.021946308493687255,0.016359082755136978,0.008644315621307741,0.00973183409460269,0.05510654269000323,0.06378678824315226,0.0007053692603542425,0.0077586377793246175,0.006223166472859672,0.003844264637191573,0.004229519506460996,0.002437836599700694,0.24370825593913686,0.2451411242616159,0.07351875023103116,0.07724797509052049,0.0035283019758616104,0.033212869806950394,0.032756606183971915,0.00024451304268167197
00:00:03:11.191,31.0,0.01861860653164698,0.0003316371972919191,0.04307987904059443,0.11728306144590675,0.023759470231302003,0.20139471167090015,0.07470172294356386,0.0006131941609292247,0.0017770075557745236,0.0317071077399461,0.029972453678457196,0.018709254130757576,0.01409546581863784,0.00775340722056787,0.009555716669002545,0.05628725311825886,0.06477248219554499,0.0010468971339083711,0.007097505908891209,0.003651913311157336,0.003613119816163886,0.004247502418938547,0.002060770577367647,0.2527512476108724,0.25235206163585094,0.07654791556823429,0.0802757021384323,0.0023330437946992052,0.034424805737468145,0.033921129103762854,0.000296772401985136
00:00:03:12.192,31.0,0.01996074269415294,0.00025517899968030956,0.04298088136070742,0.12180024400410798,0.023215820502225253,0.19427329537154472,0.06445647415209788,0.0003629663106157623,0.001461344461049462,0.0324595159378155,0.03172495080272765,0.016054578430968837,0.01333245736464567,0.007960532610876134,0.010192007127125723,0.05522076312040393,0.0650014594093207,0.0007273961036014856,0.006748386165343005,0.003304987242357768,0.001858763332356843,0.0030250470129565736,0.0010303852886838236,0.25371427164784344,0.2565597458514567,0.07687518488878099,0.08039899675035894,0.002754166116748053,0.03263258454547947,0.03470423027687418,0.000148386200992568
00:00:03:13.193,31.0,0.022704590237147368,0.0002436509190887048,0.04340647438046221,0.1238835678252466,0.019927173597605825,0.17643326638579981,0.04111026233280189,0.00032410775702963117,0.001428603039635131,0.0385892967922739,0.03799720785637897,0.01234836332873417,0.009427543771041935,0.009540966155758867,0.011450401657680461,0.055783051492448166,0.0663390055246772,0.0009312450974487928,0.007936159367781002,0.001862236778208034,0.0013412441736409216,0.0025872315733589868,0.0006896442637285618,0.2692726891552968,0.2706318728046117,0.079251433370084,0.08401550604891983,0.001391153479831317,0.03452145627313169,0.03557400569226914,0.000164148616655784
00:00:03:14.194,31.0,0.025364100995663184,0.0002502064138099024,0.0435741725259864,0.12630413103863036,0.018174123822645213,0.16953054129302805,0.03470130826455595,0.00016205387851481558,0.0011560231603447654,0.0396343869737412,0.03820788081298369,0.010039231816311235,0.009081644492483868,0.009550779314156033,0.01218620555542893,0.05580618952297939,0.0670236334178657,0.0016550304412495465,0.007722254020681501,0.002156232257817367,0.001054256207046361,0.0030052497744042436,0.0003448221318642809,0.2691852172869227,0.27155677636049674,0.0797138934123369,0.08405608064925771,0.0013348253792608085,0.03407843384232774,0.03741387173487032,0.00012621620439694182
00:00:03:15.195,31.0,0.024957338379325143,0.0002289289101682012,0.0448460986313146,0.12835708076141494,0.020516965008773307,0.1699379536470786,0.029801961980373826,0.0007313564545953079,0.0014755504283936827,0.0391764654602421,0.03337422741358524,0.009136756454596669,0.006378399451393233,0.009343597666082566,0.014002454737539015,0.05815904761147385,0.06454132795203775,0.0020851648434823235,0.006659686154480001,0.0015022460173239834,0.0005271281035231805,0.0024084357425311217,0.0010391557332237406,0.2738938639888059,0.2699970213551446,0.08397199088274696,0.0863400741268997,0.0014212028297823543,0.03684289181275492,0.03914034500694911,0.00011860654574237091
00:00:03:16.196,31.0,0.026250927724690072,0.0001144644550841006,0.043762272104467995,0.12313211617063588,0.022131181057293153,0.1664635018984981,0.02443451109136696,0.0007357988569658539,0.0017046109812275413,0.03674339199492395,0.031041964803661122,0.008233987512533734,0.006029673507967717,0.008886638842849782,0.013689691801724257,0.058115701128005376,0.06635477170283122,0.003375008098027362,0.00816337557452675,0.0012026514758998917,0.0013909682125591402,0.002926347864406211,0.0017244969366172701,0.26606974057003313,0.26024101217484097,0.08170687344640123,0.08429146030792614,0.001124306078406227,0.03610200707635941,0.036858114153030704,0.00010982286593118546
00:00:03:17.197,31.0,0.025592734579369836,0.00013799279592240028,0.041955479361040396,0.11879309593235998,0.024362661277750577,0.162927750571594,0.03434785106582218,0.00036789942848292696,0.0012641852275438706,0.03402537328217953,0.03087012838051971,0.008826678977581267,0.006570331580270858,0.01314271790923119,0.01720696438345183,0.05729349280345409,0.06560204811361692,0.007313317317138732,0.011708428049175674,0.002528983722147046,0.0016220969826351702,0.004006635441252005,0.002787988859324635,0.24025683130643988,0.236406160095809,0.07501171497985532,0.07724073638145632,0.0006649226226667635,0.03568297574679881,0.03483195357018865,9.114174376328408e-05
00:00:03:18.198,31.0,0.024861466841958668,0.00021327875386575014,0.042098038334361196,0.11458637356060519,0.02584697415952849,0.16569585543077456,0.04567127686641004,0.00018394971424146348,0.0014581156671497853,0.029411037624947865,0.030870115363231553,0.009246253587887884,0.007581144019628329,0.015277775889344196,0.019784453009530217,0.0562127900617717,0.06344858873619266,0.010596262605672365,0.013640005555792988,0.001808829416839623,0.001868407415617035,0.004837258740697502,0.0025622789948726173,0.21591795248698303,0.2147742647426715,0.07014381124816735,0.07224759513946626,0.00033246131133338175,0.03604303089162125,0.034667991735012074,0.00013389843618074205
00:00:03:19.199,31.0,0.024904121064674184,0.00017672140067267507,0.040432900408263694,0.11374332278618104,0.026343633969748845,0.16597822776040067,0.04453349678169382,0.0002981696751405817,0.0016068759262786927,0.027350357354220034,0.024823608797605427,0.010759799365245392,0.008855714652520764,0.0159740312723851,0.018472040380023057,0.055476197848588094,0.06459088036782358,0.010246155940833333,0.015725314824305142,0.0021389237592658616,0.0016080118652525175,0.004805615648346201,0.002567180488981009,0.20806597552156003,0.20881177427855085,0.06882262967150607,0.07124651995704692,0.00037767068242679084,0.03429570502231723,0.03417702982200718,0.00013568361806467103
00:00:03:20.200,31.0,0.02685437369025314,0.00032344328197558755,0.03805749874281665,0.10596062376920823,0.032635568449956576,0.17518939311604018,0.06641036554401461,0.0008062167329931909,0.0015498669296615463,0.026814847529200818,0.022650232067612564,0.014377259927015995,0.01178345373078303,0.015230913402067399,0.017998625678311828,0.053263510515227847,0.06462014545682473,0.012584539208979718,0.019349670141201272,0.0033058933441857804,0.0019532831354112587,0.00592438155398615,0.0029422124199455545,0.18419057320284615,0.17946496577306068,0.06143249194880919,0.06380880265139596,0.0005425889079552955,0.03463251556550562,0.03169063401407764,0.0004728330185392855
00:00:03:21.201,31.0,0.02421030597228092,0.0001952138634161156,0.035798182765482724,0.10061641849490227,0.03669357616209109,0.1765527140860772,0.09187202296766311,0.0006387869945835954,0.0012393975369688233,0.02523755621923411,0.022600489433063933,0.014430938893070547,0.012160674716304314,0.0176735989458495,0.020047281480079414,0.05211265708006167,0.06163709650279782,0.014402363488659909,0.020647981255879487,0.00462468990559479,0.0017247525027975794,0.006084089286555075,0.004068941124895477,0.15779784416520476,0.15596626684687273,0.056043090279204594,0.058444393866772734,0.0009776690992107976,0.03299904262321736,0.03020310549530767,0.00025985696715013975
00:00:03:22.202,31.0,0.02281969696948071,0.000145465736172398,0.03476724869501531,0.09326038170562294,0.03967740172397649,0.16997493861938595,0.1286370090748502,0.0003193934972917977,0.0015150341074941617,0.024413419723577308,0.023365491417772465,0.018894647550339823,0.015831817430888857,0.01903737074172165,0.022280786457779755,0.04997566317516934,0.05740864594698796,0.018307468873553254,0.022008145719583046,0.007264608039831595,0.0032146651755563895,0.007467068325692987,0.005348067854155689,0.12710979628246963,0.12757748358260457,0.0467733489251648,0.04901531621491671,0.0011992101566190988,0.03135999115952623,0.027167822041081285,0.00013929386338540313
00:00:03:23.203,31.0,0.020287958461389605,0.00010836899508128567,0.03136611964052886,0.09163464063756717,0.0440932650578596,0.16658554255378782,0.15544274857171542,0.0006698957441168988,0.001431596226060281,0.0265844491422509,0.02214743260926348,0.01933689104604486,0.015111548605131728,0.022856953174052924,0.023491121964217578,0.04870787809291662,0.05564786131143988,0.018842196567501978,0.024076729327348473,0.009095848299252697,0.0021281132703419446,0.007531010342744244,0.0063790623716063945,0.10653014877280562,0.10764797773366598,0.04103024908783605,0.04261513195770855,0.002635908360093599,0.029831432787819565,0.027844439629697244,0.00012822619031340157
00:00:03:24.204,31.0,0.020689566397838602,5.4184497540642835e-05,0.026141526417165828,0.09127893027838593,0.05294381401005275,0.14975358932918575,0.174058782113235,0.0006352863638558494,0.0012205302449881405,0.02743704380096665,0.02889731185826829,0.019915752421258683,0.016815057845198912,0.022790513277142363,0.02410309209752149,0.04594661382337001,0.05168511909723489,0.02146932692758554,0.025545978575898985,0.010442315947109298,0.0015681992399392223,0.009090933381570972,0.009147734412131047,0.0959206317804305,0.08984155578615974,0.03350333147437652,0.03564322810539537,0.0051102848027198,0.02778022971662073,0.02582124965090722,6.411309515670078e-05
00:00:03:25.205,31.0,0.01973469963380335,2.7092248770321418e-05,0.025293721005931413,0.09151046215085447,0.056698037043526175,0.14718700393888484,0.19116202843817115,0.0004593867524940747,0.0016862584145277203,0.027315738357611825,0.026102135117814746,0.02307470344525514,0.018192968741696958,0.02271848884229318,0.024433898773432095,0.0452139363313694,0.04952123856783014,0.02166289475526567,0.02514373028276054,0.010942884428349049,0.002023920003458711,0.009892529524392636,0.010595035289017974,0.086545527971886,0.08264662138224992,0.029254596795595063,0.029319223370000386,0.00625342434515795,0.027211549937288866,0.025355961033201063,3.205654757835039e-05
00:00:03:26.206,31.0,0.023204975007517326,0.0002925536039336107,0.027012295149572107,0.08671739070906367,0.06537321475908874,0.14518990091906553,0.21872980571107087,0.00022969337624703735,0.00241806087351881,0.02730887882784421,0.02913298558988462,0.02526691843083467,0.02609053600611383,0.01930810494723149,0.024008852912306897,0.0475159708720932,0.04469126883268402,0.024652634806762885,0.02672058661280912,0.010495804569645176,0.005067446993730855,0.015453208561751617,0.015024500208243037,0.07620795865709701,0.08243648241759016,0.022741757390874782,0.022770008249006993,0.009999261825632225,0.024993072852274183,0.024445254285383133,1.6028273789175196e-05
00:00:03:27.207,31.0,0.021580288275352664,0.00031000796719705536,0.025124953624013756,0.09315196111447674,0.06121229140840827,0.14364955808930877,0.20187107312836258,0.00011484668812351867,0.001547766426985655,0.033012608701365256,0.03230220875043811,0.023495856245413234,0.021993858609507914,0.022892098791908344,0.026682191304028047,0.04653474373432445,0.04751745449066181,0.023421329941516494,0.02684086533635276,0.010553414161763287,0.0034243277171961276,0.013617693608509158,0.01305293769495897,0.0837705659362431,0.09038264816403724,0.02397567502308789,0.023374552926879247,0.008135535582577763,0.024817265398691293,0.025991158524775418,8.014136894587598e-06
00:00:03:28.208,31.0,0.020225028551753132,0.00015500398359852768,0.023416974363924876,0.09385212726715732,0.06315453230779794,0.14202577365544078,0.20975332254249854,0.00017492086272035933,0.0023501168687071273,0.033452359345742574,0.031133875503635104,0.024380888576336066,0.020902569340621607,0.021725768182432173,0.02470045944634077,0.04394237353311203,0.04917850264191635,0.022589644199195145,0.02697822996601173,0.010207021688799894,0.0036845709611828636,0.01267647425358823,0.013413610462631835,0.09316013765795805,0.09395711007416412,0.022845502491538196,0.022235424767663624,0.007364672057169432,0.025611577469800997,0.02246127927781336,4.007068447293799e-06
00:00:03:29.209,31.0,0.021549306366411718,0.00013170775960956384,0.023569962366522236,0.10272137556137406,0.06206749692281792,0.14631565160108917,0.20607863512674474,0.0004685688047636797,0.0024999868000013135,0.03643101702490868,0.031079027928161453,0.022936142874274333,0.019908414655404855,0.025769793407994235,0.027284577665641886,0.045088101321986415,0.05130219418942927,0.022510509829015823,0.028963119653983415,0.011712114366581447,0.002688086565825082,0.011739432153728215,0.011971098633749268,0.09763220331303168,0.09649896563440641,0.023369323236616647,0.023240324830378363,0.0071040300688831656,0.0273089566770668,0.02443833042920228,3.385383495292165e-05
00:00:03:30.210,31.0,0.01896106802104306,6.585387980478192e-05,0.022985673687905467,0.10283574329645313,0.06309456907074007,0.1436303493706053,0.19452812595685076,0.00046656370307148983,0.0022399087374141567,0.03516370182414559,0.028557037997865575,0.021776700338976416,0.017641935714074727,0.026120027982631168,0.02670147465065864,0.0453427360179678,0.051528829878270586,0.02112919366125826,0.027673552243969557,0.010811563135529723,0.001344043282912541,0.011030734187675808,0.011534924284688084,0.10239499251659653,0.09969374508336226,0.026912993638650674,0.02455953358380258,0.007702007053379633,0.02829263589995475,0.02793371188015039,1.6926917476460826e-05
00:00:03:31.211,31.0,0.01798981417059098,0.00011547192233569096,0.020771330777332384,0.10058009558335382,0.06170428063651098,0.1354100226028594,0.188312497355142,0.00023328185153574492,0.0013975061910713783,0.03410692202637444,0.029071121508192937,0.02276500963730456,0.01716551009217336,0.027249618661124884,0.02817095541157197,0.04407501410557105,0.048825619640797346,0.02133288650842783,0.027079995005856776,0.010701993257475461,0.0016866053855649206,0.011035663376904155,0.012259581424828091,0.09547882249263892,0.09772133812643603,0.025254663489230486,0.02290103136881319,0.007493443368913916,0.027816542646375127,0.025709596809597245,8.463458738230413e-06
00:00:03:32.212,31.0,0.02103784861087394,5.773596116784548e-05,0.018695888386927643,0.09646826204367195,0.06319739429245474,0.11602921255746645,0.1751474125274016,0.00021472409403607245,0.0015625571117979392,0.03604974815045717,0.03098946392253632,0.02311884377679643,0.01479872181837473,0.03249318117485409,0.030448124300429535,0.04474427087164558,0.05176947540186343,0.024177567321222365,0.03185641357279359,0.009462095685637231,0.0016187833356972104,0.010284645167815978,0.012608044464407196,0.09306890378548685,0.09305853389371191,0.022739406879727045,0.022740045186798397,0.0067722385520945574,0.029857753421409314,0.02481992513530027,4.231729369115206e-06
00:00:03:33.213,31.0,0.02231196218192372,7.526647125126588e-05,0.01817832668213177,0.09545608220849293,0.062361946990540026,0.10322977338393113,0.14810525541941288,0.00020084634441278624,0.0017895421121856196,0.03536364172297178,0.03053359106041786,0.019344069755481714,0.013462970758848915,0.03236417082243145,0.030968304967378218,0.04345830484259444,0.050805264592878464,0.026524237932344933,0.0338127648531225,0.009212093372064915,0.0016602787056622552,0.01147399454455984,0.012868397245316597,0.08856497262991458,0.09039945896798746,0.019611541284116074,0.019135535506864698,0.007214130729198978,0.027410769192150908,0.025231800827347085,2.115864684557603e-06
00:00:03:34.214,31.0,0.02280854199558391,5.7717206947215735e-05,0.018232889309963182,0.09721882819311747,0.06177066951515792,0.08961874859610983,0.12226878437121688,0.0003646282107538931,0.00226249672084251,0.03473387899198859,0.029571075811275778,0.015676876875960307,0.011031308108505358,0.03321642606105892,0.03330570099030661,0.04222443118208802,0.05001083084976293,0.027921181925426218,0.03462412199372185,0.008649939643302558,0.0009902513985364275,0.01119522276839322,0.011849105511858499,0.09060117008823644,0.09172267464962788,0.018780903941885585,0.01879414580685905,0.006303888693332889,0.027066397159184803,0.02584834762064754,1.0693395699250543e-05
00:00:03:35.215,31.0,0.023077365702539154,9.269890331830786e-05,0.01783534690014549,0.09514731257745088,0.06198468029261886,0.07565053858895991,0.10493949220935489,0.00027619514618844657,0.001925652081068305,0.03640543044705555,0.03022622916812144,0.014991481961410954,0.009590825014529979,0.03347534402532621,0.033833589465790605,0.04173143476006466,0.04778019000607536,0.02930489499533686,0.034849600821704324,0.00812571214981823,0.0015031310463710637,0.01131269564638881,0.012741882430888399,0.08776682318517806,0.09105904026909264,0.01786684433693484,0.017781069688116526,0.005347142435550794,0.02772033710722415,0.02453975003286267,4.336514799057834e-05
00:00:03:36.216,31.0,0.023075852888896776,0.00026143281233110394,0.019541161093970246,0.09326561584864289,0.057761251776224626,0.07372549329469547,0.0820337523587544,0.00021925861018162328,0.0011127103017250024,0.03901023105332932,0.033935289103361174,0.009757031307419978,0.008647377111374489,0.0333944544907572,0.03607276085087335,0.04123851604639028,0.04655854979911348,0.030122616050961178,0.03355467596648666,0.007959701579550615,0.0008455024433515318,0.011225220029107455,0.01061442311971245,0.08998737708364543,0.09741177968225673,0.01958069858488832,0.01963918944801636,0.004492436755418798,0.026630687214157376,0.026706803571800684,2.168257399528917e-05
00:00:03:37.217,31.0,0.020782072269953638,0.00013071640616555197,0.016009531429092123,0.0911117533584149,0.05929726727247546,0.05745882990096979,0.06760957971553,0.00010962930509081164,0.001246976474746001,0.041756557601440314,0.03448843733398724,0.01275518936703644,0.0043236885556872445,0.041092167830276555,0.041028385997159626,0.038625849149517846,0.04419363950569874,0.03585378485834724,0.04081352007388338,0.008822547501196307,0.002248291548211466,0.010717413494761628,0.014116215538823874,0.0887299042226603,0.09789876546483137,0.014770419808911209,0.014859849167892032,0.002246218377709399,0.03255216715098489,0.02271831779759139,1.0841286997644584e-05
